id	account_name	biz	total	yxgm	yxpl	rkd	read_count_d	frequency_d	like_count_d	is_original	qr_code_url	brief_intro
MzI5NDQ1MjUyNQ==	拾味爸爸	shiweipapa	58.38	70.36	49.5	52.59	635618.0	49	3180.0	31.0	http://open.weixin.qq.com/qr/code/?username=shiweipapa	精通美食烹饪和儿童营养的达人爸爸，最爱钻研各种健康辅食和儿童餐，教你轻松提升厨房战斗力，让宝宝们爱上吃饭。
MzIzNjE3NjczNg==	成长帮	czbang2016	58.2	62.63	68.01	42.96	146554.0	215	725.0	19.0	http://open.weixin.qq.com/qr/code/?username=czbang2016	成长帮是一个提供全球最前沿最顶尖专业育儿信息的平台，使用图文阅读的方式，让家长们可以方便阅读。每日推送，让您育儿更轻松!
MzA5OTc0NjU0OA==	魔术精的小天地	msjdxtd	57.98	68.99	37.25	65.2	489941.0	18	21992.0	6.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106641&ver=1&signature=QeJWFIOREf5Gb6PiW2y1H64Y34C0qvyV*eunrfAlMvRDzigkO9*OhCFV7pWKuwU*FnE4HUtaX6DJUbxoqAN9uDb5KxKx9PaitxT8wHXmGJ8=	在这儿与你一起聊聊生活，聊聊美容!
MzIzMjEyMzEzNQ==	妈妈社区	ccyunma	57.67	61.16	78.55	32.5	110819.0	496	145.0	3.0	http://open.weixin.qq.com/qr/code/?username=ccyunma	妈妈首选育儿交流互动微社区！同城妈妈社群，全国同城妈妈在一起！本账号诚寻合作方：18215607735
MjM5MTQzNjY4MQ==	汇智有方正面管教	zhengmianguanjiao	57.65	60.82	74.19	37.24	103977.0	351	301.0	50.0	http://open.weixin.qq.com/qr/code/?username=zhengmianguanjiao	国内首个正面管教讲师团队,美国正面管教家长培训体系,致力于正面管教家长课堂的传播与推广.网址:www.pd-china.org
MzI5OTA2ODM5OA==	医生妈妈欧茜	drouxi	57.61	68.13	49.5	52.84	416532.0	49	3305.0	31.0	http://open.weixin.qq.com/qr/code/?username=drouxi	有温度的医疗，有态度的医生
MjM5NzUyNjE2MQ==	咿呀母婴	eyababy	57.58	62.51	69.6	39.51	143115.0	244	427.0	12.0	http://open.weixin.qq.com/qr/code/?username=eyababy	广州咿呀母婴给您免费提供最新育儿资讯，最新优惠促销。想您所想，急您所需。&nbsp;咿呀母婴专注于0-6岁婴童、孕妇全品类产品。全国母婴5强连锁企业。西藏、湖南、广东、福建均设有分公司，全国直营门店150多家。
MzA3NDQwNjM0MQ==	妈妈晚安	medibestjx	57.52	60.55	70.11	41.23	98712.0	254	556.0	0.0	http://open.weixin.qq.com/qr/code/?username=medibestjx	为万千妈妈提供睡前5分钟育儿知识、宝宝睡前语音故事、文字故事，帮助疲惫忙碌的妈妈们轻松育儿！
MzI4OTEyNjMyNA==	芝士妈妈	zhishimm	57.39	61.46	63.05	46.75	117292.0	145	1297.0	90.0	http://open.weixin.qq.com/qr/code/?username=zhishimm	芝士妈妈携手中国母乳喂养基金会，与各地妇幼医院深度合作，倾力打造国内母婴健康第一平台，专注于为孕妈妈和0~6岁婴幼儿提供专业、健康的生活陪护指导和医疗服务。
MzAwNTE1NzQ3NA==	笼包粑粑	LBBABA123	57.34	71.93	44.62	52.17	856762.0	33	2981.0	27.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzAwNTE1NzQ3NA==&mid=2652251407&idx=1&sn=c11fb8f0de960b70bd9d4582e49f4b8d&send_time=	奶粉123,笼包粑粑为你奶粉揭秘!
MzA5NzMxNjAzMg==	妈咪爱育儿网	mamiaiyuerwang	57.07	60.72	68.58	41.1	101952.0	225	545.0	2.0	http://open.weixin.qq.com/qr/code/?username=mamiaiyuerwang	妈咪爱育儿网隶属上海绘特文化传播有限公司。网站上线8年来，为百万0～10岁儿童家庭提供包括知识、社区、博客、活动以及生活服务等五大版块的一站式育儿服务，同时携手国内数千名权威儿科专家，倾力打造具有全球最具专业水准、最贴心互动的育儿平台。
MzAwNTI3MDc3Mw==	灿美生活	zcc19880501	56.82	68.9	36.57	62.26	482248.0	17	14015.0	11.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzAwNTI3MDc3Mw==&mid=2652549074&idx=1&sn=ffd0158694ef1c6ea17947dbadc47297&send_time=	80后双子座时尚博主！【灿美生活】会成为一个分享圈，我会分享生活中各个方面，不仅仅是美妆，还会有时装搭配、育儿心得、旅游日记…
MzA5MzMyODM0OQ==	Arla宝贝与我	Arlajlb	56.79	65.02	56.79	46.7	230623.0	88	1287.0	0.0	http://open.weixin.qq.com/qr/code/?username=Arlajlb	关注Arla妈妈聚乐部，即时收取最新信息及最新活动。
MzAwNDYxNjgyOQ==	毛毛MM___	maomao75466729	56.29	67.15	40.21	59.05	345888.0	23	8568.0	2.0	http://open.weixin.qq.com/qr/code/?username=maomao75466729	微博:毛毛MM 资深时尚,美妆达人,百万博主,辣妈母婴达人~这里有美妆护肤美丽心得,还有自己的一些育儿经验,期待与你们一起变更美!
MjM5Mjc5ODE0MA==	心元儿童之家	xinyuanertongzhijia	56.12	65.34	55.91	45.04	245185.0	82	998.0	31.0	http://open.weixin.qq.com/qr/code/?username=xinyuanertongzhijia	0-6岁全日制蒙台梭利教育机构，致力于传播正宗蒙氏理念，并融合中华传统文化，师资经AMI、AMS、MTPI等国际权威培训，目前在杭州、宁波、上海、山东、长春拥有分支机构。新浪微博：@心元儿童之家。电话：400-007-1870
MzAwMTA0NDU5OQ==	宝宝助手	bbzs_vip	55.97	60.44	65.2	41.27	96635.0	172	559.0	3.0	http://open.weixin.qq.com/qr/code/?username=bbzs_vip	为8090后辣妈奶爸专属订制的育儿新媒体~每日都将分享最新、最全、最实用的育儿知识~
MzA4MTE5MjMwNQ==	营养师文利	yuershier	55.92	67.19	35.08	62.94	348573.0	15	15544.0	1.0		国家二级营养师，美食专栏撰稿人，育儿达人，某品牌专业妈妈团，擅长孕妇、婴幼儿等特殊人群食谱指导，在多家媒体发表文章。
MzI5NDA3NTAzMw==	long-lena	longlena419	55.76	65.42	32.45	67.22	248889.0	12	29983.0	0.0	http://open.weixin.qq.com/qr/code/?username=longlena419	我的青春在路上,爱旅行,爱时尚,爱美爱分享. 一枚时尚博主、旅游体验师、各大时尚网站活跃人气达人~ 联系QQ:344361764
MzI5MjIyNDE0Mw==	欢子育儿帮帮帮	huanzibang	55.68	66.06	37.25	61.4	280891.0	18	12269.0	0.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106584&ver=1&signature=9gMnVydLiEV1Mq5HwIw9pWD*4BxNZj6Mh0Tpg7MNYz8AiTLbPT7OMWN7SMuOsECvfkxIBlABSor4L6-qIggLVtvSScna-*4QndOWcqvZHT0=	辣妈一枚，希望通过文字来帮助到更多的妈妈，同时也会分享更多的美食和随拍给妈妈们.养娃、优雅和享乐不能三缺一.
MzA3MDc2ODgxNw==	Celiababy飲食日誌	yummicelia	55.62	65.5	49.5	49.64	252630.0	49	2023.0	19.0	http://open.weixin.qq.com/qr/code/?username=yummicelia	Celia和她baby的有趣生活.
MzA5NjI0NjE4Ng==	陪你长大_宝贝	sallyyu1978	55.61	65.04	30.34	69.32	231682.0	10	41334.0	4.0	http://open.weixin.qq.com/qr/code/?username=sallyyu1978	辣妈爱宝贝,时尚美容,美食美景一起来
MzIxNjAxMTE1NA==	妈妈好礼	mengbao_shandong	55.58	61.62	67.04	36.7	120916.0	199	277.0	0.0	http://open.weixin.qq.com/qr/code/?username=mengbao_shandong	每天为妈妈提供全网的免费福利，为妈妈赢好礼，赶快告诉身边的妈妈们吧！
MzAxMDY5NTUzNQ==	思臣妈闪闪	scmshanshan	55.51	66.42	37.25	60.4	301145.0	18	10538.0	0.0		新浪育儿达人
MzA4ODg1ODQxMQ==	绿风	lvfengxiren11061217	55.38	65.85	35.85	62.09	269898.0	16	13653.0	2.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106039&ver=1&signature=EcA2foY7Wepvk5mBP71VP*orU8AT2SWaTYlr4rqxqjzKU*qvnEzGmw5Yw6G0gm*8pTv0jr4*j1icborhbtK3eH06-3-62k6NPwSS1C-3i2s=	介绍育儿经验、时尚潮流，分析婚姻家庭纠纷困扰，园林养护专业
MzI0ODI2MDU4Mw==	纳塔莉Nataliee	Nataliemua	55.34	68.75	39.67	54.56	468481.0	22	4301.0	16.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzI0ODI2MDU4Mw==&mid=2655477291&idx=1&sn=9901975107209d80d62f05b68532cfb8&send_time=	这里有很多微博不会发布的秘密哦~
MjM5MzYxOTUwNQ==	爹地宝贝BB爱	daddybaby_diaper	55.33	59.76	66.12	39.1	84991.0	185	401.0	0.0	http://open.weixin.qq.com/qr/code/?username=daddybaby_diaper	爹地宝贝股份有限公司创办于2005年，专业生产销售一次性卫生用品——纸尿裤，定位为中国专业化纸尿裤生产企业；&nbsp;获得福清市明星纳税企业、国家高新技术企业、中国驰名商标等荣誉称号。
MjM5MDcxNTMyMQ==	妈妈说	mamashare	55.24	60.82	62.79	40.86	103841.0	142	525.0	0.0	http://open.weixin.qq.com/qr/code/?username=mamashare	妈妈说育儿网，中国领先的母婴社区——提供最全面、专业的母婴精品信息和百万父母的亲身体验点评。轻松育儿·精明消费&nbsp;妈妈说伴随宝宝共同成长！
MjM5MjkzNjc0MA==	育儿百科	yuerbk	54.98	66.76	35.08	60.43	320889.0	15	10578.0	0.0		与妈妈们交流、分享育儿经验。
MzI0NDMzMDEzMw==	我爱育儿宝	yuerbaoapp	54.58	66.94	44.98	49.02	331902.0	34	1837.0	0.0	http://open.weixin.qq.com/qr/code/?username=yuerbaoapp	每天5分钟，轻松学育儿
MzIxNDYxNzQxNg==	豆宝辅食	idoubaofs	54.52	67.48	49.24	43.9	368331.0	48	838.0	0.0	http://open.weixin.qq.com/qr/code/?username=idoubaofs	宝宝喂养，轻松解决！
MzIxOTU4NzA0Mw==	美囤妈妈	BBTmeitunmama	54.46	65.82	45.34	49.66	268477.0	35	2029.0	2.0	http://open.weixin.qq.com/qr/code/?username=BBTmeitunmama	这里是宝宝树美囤官方订阅号。女子本弱，为母则刚。美囤妈妈与千万宝妈一起，分享育儿心得，陪孩子们一起成长。
MzI5OTE2OTc0NA==	母婴小站	Babytree-888	54.05	63.28	58.14	38.63	165876.0	98	373.0	0.0	http://open.weixin.qq.com/qr/code/?username=Babytree-888	母婴小站关注儿童教育，致力于帮助每个0-12岁宝宝发掘自身的生存技能和学习潜能，增进孩子心智、体能、感知、运动能力的健康发展！为潮爸辣妈提供涵盖了怀孕前后、宝宝的教育与成长所需的精选内容。令宝宝儿童快乐健康成长，父母必备~
MzI5NTMzNDc5NA==	桔灯宝宝	judengbaby	53.94	55.32	60.78	45.4	36519.0	121	1054.0	70.0	http://open.weixin.qq.com/qr/code/?username=judengbaby	一朵认真的小花，开放在早期启蒙的山坡之上！当当网早教图书榜榜首之作《陪宝宝玩到入园》作者邀请您特别关注！
MjM5NzQ0NDA0MA==	悦迪胎教	yueditaijiao	53.93	58.47	65.05	37.26	66464.0	170	302.0	1.0	http://open.weixin.qq.com/qr/code/?username=yueditaijiao	悦迪亲子胎教公众平台，中国领先的专业胎教机构，致力于传播正确的胎教观念，培养孕期家庭父母亲角色感，建立亲子关系，体验家庭快乐和成长。悦迪Parenting&nbsp;Education，the&nbsp;Power&nbsp;of&nbsp;Love&nbsp;爱的动力
MjM5MzIwNzA2MA==	十月妈咪	octmami1997	53.8	60.53	60.68	38.67	98375.0	120	375.0	25.0	http://open.weixin.qq.com/qr/code/?username=octmami1997	明星孕婴品牌，1997年率先开创了孕妇时装的设计理念，天后级辣妈小S连续8年倾情代言，近千家门店遍布全国，深受妈妈人群的喜爱。旗下产品包括孕妇时装、护肤品、孕产用品、婴童用品等。
MzA5MzU2OTU1Mg==	宝妈100	mother-100	53.33	60.05	62.43	35.98	89675.0	138	248.0	2.0	http://open.weixin.qq.com/qr/code/?username=mother-100	每周宝贝领取礼品、育儿营养师大课堂、儿童名医问答……
MjM5MzE2NTgxMw==	檀圆舞	tuanyuwu	53.22	66.6	35.08	54.97	311260.0	15	4581.0	8.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MjM5MzE2NTgxMw==&mid=2649701187&idx=1&sn=f9c4b0fcc3414e8a36f24030f7dfcf79&send_time=	跨入30岁后成就了不少梦想：从证券业辞职，从全新的行业再出发；圆了作家梦，出版了《越孕越美》一书；当了妈妈，用心陪伴这个小生命成长；变身双眼皮，努力打造越来越棒的自己……愿与大家分享生命中的各种或大或小的美好，这是身为女人的
MzI0OTYxODE4Mg==	星妈养成记	xmycj666	53.16	63.97	46.67	46.4	189014.0	39	1230.0	0.0	http://open.weixin.qq.com/qr/code/?username=xmycj666	明星辣妈的育儿事，还有最新最潮流的娱乐圈明星家庭爆料。
MjM5MjE0MDMxOQ==	卓潆	zhuo_ying2016	52.95	62.92	30.34	63.33	154786.0	10	16498.0	0.0	http://open.weixin.qq.com/qr/code/?username=zhuo_ying2016	美妆、母婴、数码
MzA5MDQ4Mjc0Mw==	酸酸嘀柠檬	yuyiningmeng	52.92	65.53	32.45	57.94	254213.0	12	7225.0	0.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA5MDQ4Mjc0Mw==&mid=2650378109&idx=1&sn=f62b3c11383217eb4d49e1ed3be0986a&send_time=	美妆、护肤、健康、旅游、亲子类自媒体。分享给朋友们我认为好用的、便捷的、美丽的小心得~欢迎关注我~欢迎与我交流~
MzA4MTM1MzYxNA==	kss486	kss486001	52.57	63.8	32.45	58.91	182863.0	12	8385.0	3.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491107006&ver=1&signature=nMGLTg0zk3wPdNVDwKI2iOaR1lrrN7mVflXHfROMczpzi7uGkCRgY6WKBL2bntBMU4owbtXWVLIlMDAAd99Zk8wibzVibd*MEooR52u-HKk=	微博签约自媒体达人，微博时尚达人，都市消费杂志编辑，爱美妆爱护肤的亲们看过来哦~~
MzAxNjY2OTI4NA==	奇儿妈妈	qiermaya	52.29	59.7	33.39	62.1	84019.0	13	13663.0	2.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106032&ver=1&signature=B9kx61kqaKv24Xuk80kJtO*v4NpFEFZDnT4CBdWkJQ4nQMVaOGYxMphYo6o1rtVD1LHsvyo4jxfvwwHnuAbsiQ8J8zaCF0vJExpfYyxGLvc=	擅长早教育儿、营养美食，喜欢旅行摄影!
MjM5ODk4MDc0NA==	kittywenny	kitty_wenny	51.83	64.35	30.34	57.97	203224.0	10	7251.0	6.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106703&ver=1&signature=4CxnrZAsKlZ5m3xjvmMKikuxtY-xqvFDBaLUT-R4zi5ci2MWzHv0deXsJ7Sy3vqZU82E5lnu-uS7fU0400s9sJVZbhTwWKGXYkxbkjfbOwY=	资深时尚、美妆护肤达人，千万博主，喜欢游走在美食与美景之间的辣妈一枚，也是一个迷糊的大白羊!
MzI1NjA4Nzc3OA==	小布丁成长记	baby19992	51.61	59.36	53.57	40.14	78802.0	68	470.0	0.0	http://open.weixin.qq.com/qr/code/?username=baby19992	我们专注于亲子教育，就是让孩子健康成长，父母掌握一点，孩子受益一生，让孩子少走弯路，让家长少犯错误，教子探讨无止境，让我们一路同行！
MjM5NTU5ODM1Mw==	Nicole的生活书	nicolehere	51.52	64.61	39.11	47.87	213431.0	21	1541.0	10.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491292971&ver=1&signature=3ikWQaHHvUSEKT*q6W7a*5EqJutES4JANosUTWp5SChnArZZkEQXM8M2vG0vT*qpgIInMbRk7NtfTrTWJmggl5oasXeTqoncCv7UApptLzw=	新浪微博@Nicole的生活书 唯一订阅号.喜欢用镜头记录生活，吃的、玩的、有趣的...生命那么短暂，我不舍得浪费.
MjM5Njk3NzYzOQ==	Liensa小乖乖的碎碎念	Liensa_SH	51.39	66.5	31.44	52.82	305414.0	11	3295.0	1.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MjM5Njk3NzYzOQ==&mid=2649675987&idx=1&sn=2eba4668bc80e71e803622ec03c45409&send_time=	和爱美的菇凉、人母一起分享心得，争做辣妈
MzA5NjY3MDYwNA==	jasmin2010	jasmin-2010	51.34	63.22	22.67	65.45	163804.0	5	22852.0	0.0	http://open.weixin.qq.com/qr/code/?username=jasmin-2010	时尚资讯(美妆新品、美容护肤)
MzI5OTU0MzM2MA==	妈咪精明购	mamijingming520	51.33	54.27	61.68	37.39	29946.0	130	308.0	0.0	http://open.weixin.qq.com/qr/code/?username=mamijingming520	&quot;米其林级&quot;母婴精选指南！国内最具公信力的母婴类独立自媒体。专业不高冷，有趣不盲从，为每个妈咪带来最有价值的母婴导购，给宝宝一个更加美好的生活……
MjM5NzkzNDA4Mw==	妮娃娃孕婴	niwawayunying	51.33	60.03	56.21	35.79	89335.0	84	241.0	0.0	http://open.weixin.qq.com/qr/code/?username=niwawayunying	为您奉上有用的育儿知识、亲子新闻、最新VIP活动，敬请关注^_^妮娃娃孕婴，有爱更放心&nbsp;我们更懂你！
MjM5Njc3NDgyMA==	妈妈圈微报	mamaquanweibao	51.27	57.11	54.63	40.76	51385.0	74	517.0	22.0	http://open.weixin.qq.com/qr/code/?username=mamaquanweibao	超人气APP妈妈圈微报官方微信。第一时间发布APP中的精彩内容、互动话题、新品试用、限时抢购等最新消息，让你牢牢把握每一份福利！
MjM5NzE3MjIyNA==	Angelica_小妖	angelica5262	51.07	62.15	30.34	58.21	133710.0	10	7529.0	0.0	http://open.weixin.qq.com/qr/code/?username=angelica5262	我是90后时尚辣妈小妖,在这里和你分享美妆、美容、搭配、育儿等生活中的美好.只想和你一起变美.
MzIxNzQ1NTY0OA==	fefe喆妈	fefezhema	50.94	60.07	40.21	50.47	90168.0	23	2295.0	10.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106112&ver=1&signature=YD3Yo96jQJOMlv9pV7tJ8nBqGC5wPwlzRxjbWWJ108XVZmBzBDtMaV5fN96hM9pDxnym6RVHu4hrj9qmVl0HSuAkXuF-hcNsCgB7kCRS8bY=	亲子育儿 亲子旅行 亲子阅读
MzI0MzAwOTUyNA==	淡定父母与健康宝贝	kellyxiadoctor	50.91	57.59	57.88	35.74	56208.0	96	239.0	0.0		新生儿、儿童保健、呼吸、消化、内分泌、神经行为、儿童心理等领域的儿童医学专家一同在此定期发布相关儿童健康的科普文章，并接受在线答疑，打造宝宝线上私家医生级服务。
MzA3NzcwNTkzOA==	宝力臣	blcbaby	50.34	55.13	61.59	33.22	35240.0	129	162.0	0.0	http://open.weixin.qq.com/qr/code/?username=blcbaby	宝力臣为中国婴幼儿提供专业营养的休闲食品，让消费者享受自然、有机的营养，不断为消费者提供高品质的休闲食品。<br/>
MzIwNTQyNjI4MA==	妈咪育儿常识	wxsggshi	49.49	54.28	65.05	28.07	29997.0	170	73.0	0.0	http://open.weixin.qq.com/qr/code/?username=wxsggshi	普及讨论育儿知识,育儿常识!做最大的母婴线上商城！
MjM5NDIwMDM2Mg==	喜安智	babikins	49.26	56.28	50.47	39.44	43854.0	53	422.0	1.0	http://open.weixin.qq.com/qr/code/?username=babikins	即溶优吸收，宝宝少上火！喜安智以先进科技支持宝宝活力、智慧、爱心成长；更为妈妈提供一个专属社交平台！在这里，您能获取科学育儿知识、新鲜行业资讯、丰富互动节目，还有成长好礼等您来拿！
MzIyNTU0MzUyOQ==	第一妈妈	diyimom	49.24	60.97	45.69	38.42	106820.0	36	361.0	0.0	http://open.weixin.qq.com/qr/code/?username=diyimom	这里是妈妈们的地带。&nbsp;&nbsp;恋爱，结婚，怀孕，&nbsp;&nbsp;赶走小三，解决婆媳、育儿、教育等难题！&nbsp;&nbsp;不所不能！
MzIzOTU3MTUyNg==	徐鸿飞小鲜蛋	xhfxxd	49.0	61.77	38.52	43.84	124514.0	20	830.0	0.0	http://open.weixin.qq.com/qr/code/?username=xhfxxd	让中国人吃到新鲜、安全、美味的鸡蛋！
MzAwMjEyMzc0MA==	提拉米苏happy丶	lamamisu	48.79	61.55	29.13	52.82	119370.0	9	3292.0	0.0	http://open.weixin.qq.com/qr/code/?username=lamamisu	分享母婴、育儿、时尚、美妆、美食等资讯与产品
MjM5MzI0NTg5MA==	蝶梦飞舞	diemenglingluo	48.6	60.73	27.8	54.53	102160.0	8	4278.0	0.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106026&ver=1&signature=3smZNx*aAY05CDp6BvTOVramP6NDhfGwXhufKP4JDWehT5IaWmk7xcrHvKGd4FaVYLaac3xXBZuLJ71QnBOOc7-0X9PkszcUmuLETw6lqOI=	母婴，美食，旅行，时尚!做一个美丽的妈妈，可以给孩子做可口的美味，可以带孩子去领略美丽的风景!
MjM5OTY3OTYwOA==	妇产科医生王玉玲	sbdfckys	48.33	57.99	49.99	34.84	60714.0	51	208.0	8.0	http://open.weixin.qq.com/qr/code/?username=sbdfckys	关爱女性健康，传播健康知识
MzI1ODAzODQ3Nw==	糖蓝蓝	tangma_2015	48.04	61.63	39.67	39.74	121064.0	22	442.0	17.0	http://open.weixin.qq.com/qr/code/?username=tangma_2015	全职妈妈,家有萌宝两枚,喜欢用画笔记录孩子成长,与大家分享育儿知识~~
MzA4OTc4MTEwNw==	小不点儿童诗歌报	xbdshige	46.76	49.75	50.47	39.39	12689.0	53	419.0	30.0	http://open.weixin.qq.com/qr/code/?username=xbdshige	2010年创刊，2014年改成杂志。主要发表儿童诗、童话、散文，孩子写的诗、给孩子的诗，儿童绘画摄影、植物昆虫、关爱留守儿童作品等。“小不点”致力于儿童阅读推广，倡导关爱留守儿童，杂志面向全国免费寄赠公益传播，受捐超过二万家庭（含学校）。
MzA3NjkyNDAyNA==	米皮妈	mipima	46.71	58.19	36.57	42.79	63069.0	17	706.0	7.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA3NjkyNDAyNA==&mid=2651002163&idx=1&sn=c86853078cfaa72b9a5cbf6709d1e138&send_time=	你好，我是混血两宝妈。这里是米皮妈原创的中西育儿经。育儿、营养、旅行、吃喝、绘本…. 总有一样你关心的内容。
MjM5MDA5MzYwMA==	优谈宝宝	uTanBaby	45.78	54.7	49.99	30.65	32483.0	51	109.0	0.0	http://open.weixin.qq.com/qr/code/?username=uTanBaby	优谈宝宝，国内最大的母婴移动社交平台，1000多万妈妈的用心选择，数十万专家的贴心服务，对宝宝负责的妈妈必备手机APP。推荐实用有效的育儿方法，分享成熟妈妈的育儿经验，让您和孩子得到世界级的呵护！
MzA5OTkwNDExNA==	婴唯棉宝宝衣服	Cottoncare	45.45	50.38	52.22	32.63	14314.0	61	148.0	0.0	http://open.weixin.qq.com/qr/code/?username=Cottoncare	天然彩棉宝宝衣服，无染色无漂白无荧光增白，安心舒适
MzI1MzM2Njc2Mg==	苏菲的旅行世界	SophiaTravel	45.43	51.74	44.24	38.87	18521.0	32	387.0	12.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzI1MzM2Njc2Mg==&mid=2247485157&idx=1&sn=a20bf1a4d7c75e89828aca1086744b0f&send_time=	爱户外、爱美食、爱旅行，带着孩子一起背包环游世界，追寻独特的旅行体验。唯亲子与旅行不可辜负。
